epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
152,1794.51,0.03327,0.10891,0.01375,0.90091,0.91896,0.90038,0.72283,0.30487,0.44039,0.20907,0.0005017,0.0005017,0.0005017
153,1806.07,0.03213,0.11044,0.01332,0.92645,0.89677,0.89916,0.71583,0.30673,0.46047,0.21016,0.0004984,0.0004984,0.0004984
154,1817.56,0.03103,0.10335,0.01266,0.91878,0.90968,0.89308,0.70917,0.30099,0.45606,0.20218,0.0004951,0.0004951,0.0004951
155,1829.1,0.03308,0.10369,0.01381,0.92711,0.90267,0.89723,0.71405,0.30715,0.43733,0.20326,0.0004918,0.0004918,0.0004918
156,1840.88,0.03549,0.10141,0.01434,0.92527,0.89462,0.91335,0.73122,0.30475,0.44169,0.19691,0.0004885,0.0004885,0.0004885
157,1852.45,0.03486,0.10208,0.01431,0.9388,0.90323,0.92299,0.73951,0.28616,0.47448,0.18181,0.0004852,0.0004852,0.0004852
158,1864.06,0.03343,0.0922,0.01378,0.95851,0.89432,0.92642,0.74126,0.27869,0.48303,0.17688,0.0004819,0.0004819,0.0004819
159,1875.79,0.03055,0.08762,0.01253,0.94808,0.90317,0.92377,0.74001,0.27992,0.48114,0.17832,0.0004786,0.0004786,0.0004786
160,1887.48,0.03154,0.08524,0.01348,0.94802,0.87527,0.89716,0.72718,0.28866,0.51174,0.18662,0.0004753,0.0004753,0.0004753
161,1899.07,0.02909,0.07938,0.01215,0.94708,0.88518,0.9092,0.73247,0.29569,0.507,0.19636,0.000472,0.000472,0.000472
162,1910.86,0.03238,0.09219,0.0135,0.95799,0.90108,0.91525,0.73638,0.28515,0.47619,0.18789,0.0004687,0.0004687,0.0004687
163,1922.67,0.03081,0.08062,0.01313,0.96119,0.90554,0.9161,0.73497,0.26906,0.49575,0.16273,0.0004654,0.0004654,0.0004654
164,1934.33,0.02854,0.08542,0.01176,0.93708,0.90968,0.90505,0.72357,0.28714,0.49993,0.17026,0.0004621,0.0004621,0.0004621
165,1945.8,0.02698,0.08064,0.0107,0.92752,0.91398,0.91806,0.73951,0.28843,0.49642,0.17529,0.0004588,0.0004588,0.0004588
166,1957.62,0.02618,0.07821,0.01082,0.92752,0.91183,0.92354,0.73961,0.29022,0.48215,0.18184,0.0004555,0.0004555,0.0004555
