epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
109,1255.9,0.22402,0.30923,0.1059,0.93718,0.91828,0.94717,0.61643,0.40136,0.44306,0.25867,7.41601e-05,7.41601e-05,7.41601e-05
110,1267.39,0.2238,0.31151,0.10241,0.93351,0.90753,0.93641,0.63176,0.38359,0.44697,0.24921,7.37326e-05,7.37326e-05,7.37326e-05
111,1278.92,0.22844,0.32242,0.11064,0.95216,0.90108,0.93902,0.64402,0.37719,0.43904,0.25146,7.33031e-05,7.33031e-05,7.33031e-05
112,1290.28,0.22774,0.31013,0.10812,0.93779,0.90776,0.94364,0.60299,0.40834,0.45269,0.26631,7.28717e-05,7.28717e-05,7.28717e-05
113,1301.71,0.22782,0.31826,0.10434,0.9158,0.91828,0.94499,0.60746,0.40613,0.45617,0.26313,7.24382e-05,7.24382e-05,7.24382e-05
114,1313.13,0.21801,0.30762,0.10882,0.94908,0.92183,0.95654,0.61992,0.39786,0.45167,0.26393,7.20028e-05,7.20028e-05,7.20028e-05
115,1324.56,0.22918,0.32854,0.10914,0.95517,0.89892,0.94932,0.64192,0.36719,0.43689,0.23466,7.15656e-05,7.15656e-05,7.15656e-05
116,1336.04,0.2294,0.31766,0.10828,0.93711,0.89718,0.94105,0.64826,0.38404,0.43239,0.24915,7.11266e-05,7.11266e-05,7.11266e-05
117,1347.4,0.22257,0.31013,0.10478,0.94982,0.89892,0.93418,0.62736,0.39792,0.42397,0.25997,7.06857e-05,7.06857e-05,7.06857e-05
118,1358.73,0.21386,0.31468,0.09875,0.93545,0.93763,0.95825,0.66819,0.35851,0.41388,0.22341,7.02432e-05,7.02432e-05,7.02432e-05
119,1370.67,0.22125,0.30928,0.10999,0.92553,0.92688,0.95222,0.60879,0.40561,0.44291,0.26072,6.9799e-05,6.9799e-05,6.9799e-05
120,1381.95,0.21192,0.29675,0.10154,0.91743,0.93193,0.94726,0.61973,0.40441,0.45968,0.25742,6.93532e-05,6.93532e-05,6.93532e-05
121,1393.28,0.22578,0.31034,0.10415,0.94369,0.93709,0.95101,0.65042,0.37369,0.4128,0.24317,6.89058e-05,6.89058e-05,6.89058e-05
122,1405.28,0.22233,0.30764,0.10838,0.94658,0.92903,0.95737,0.66107,0.36339,0.41643,0.23508,6.84568e-05,6.84568e-05,6.84568e-05
123,1417.02,0.22596,0.32378,0.10873,0.93401,0.91311,0.94602,0.65223,0.36795,0.42749,0.24168,6.80064e-05,6.80064e-05,6.80064e-05
124,1428.27,0.21792,0.31145,0.10348,0.9212,0.93019,0.95052,0.65355,0.36692,0.41108,0.23763,6.75546e-05,6.75546e-05,6.75546e-05
125,1439.6,0.2205,0.31782,0.10634,0.93467,0.90753,0.93992,0.60837,0.41165,0.45453,0.27183,6.71014e-05,6.71014e-05,6.71014e-05
126,1450.75,0.21672,0.3076,0.10163,0.94977,0.89032,0.93327,0.56812,0.45364,0.46318,0.30994,6.66469e-05,6.66469e-05,6.66469e-05
127,1461.97,0.23161,0.31859,0.11255,0.94329,0.89432,0.94631,0.60945,0.4087,0.43778,0.26848,6.6191e-05,6.6191e-05,6.6191e-05
128,1473.27,0.21468,0.30129,0.10233,0.95212,0.89797,0.94468,0.62198,0.38995,0.44763,0.25498,6.5734e-05,6.5734e-05,6.5734e-05
129,1484.73,0.21592,0.30268,0.10638,0.95712,0.89032,0.94683,0.61521,0.40451,0.44662,0.26537,6.52758e-05,6.52758e-05,6.52758e-05
130,1496,0.21865,0.31515,0.10393,0.9491,0.88228,0.94106,0.59814,0.42059,0.45781,0.27886,6.48164e-05,6.48164e-05,6.48164e-05
131,1507.26,0.21685,0.30015,0.11027,0.93997,0.90968,0.95054,0.62454,0.38718,0.44684,0.24797,6.4356e-05,6.4356e-05,6.4356e-05
132,1518.4,0.21216,0.30331,0.10418,0.94371,0.90538,0.93784,0.59791,0.41472,0.46148,0.27405,6.38946e-05,6.38946e-05,6.38946e-05
133,1529.8,0.23297,0.30939,0.11219,0.94157,0.90103,0.93308,0.57649,0.43973,0.46731,0.29328,6.34322e-05,6.34322e-05,6.34322e-05
134,1541.04,0.21054,0.30172,0.10126,0.93371,0.90753,0.95442,0.65234,0.36378,0.42163,0.22829,6.29688e-05,6.29688e-05,6.29688e-05
135,1552.26,0.21815,0.30487,0.10314,0.94437,0.91274,0.94426,0.63083,0.38562,0.43877,0.24752,6.25046e-05,6.25046e-05,6.25046e-05
136,1563.82,0.21571,0.30512,0.10296,0.93939,0.89994,0.93649,0.60645,0.40743,0.45406,0.26381,6.20396e-05,6.20396e-05,6.20396e-05
137,1575.07,0.21179,0.30488,0.09865,0.93761,0.91613,0.94665,0.62821,0.39446,0.42306,0.25822,6.15737e-05,6.15737e-05,6.15737e-05
138,1586.47,0.21051,0.30316,0.10103,0.93852,0.91927,0.9492,0.64706,0.37853,0.41973,0.24374,6.11072e-05,6.11072e-05,6.11072e-05
139,1597.77,0.21645,0.30501,0.10481,0.93181,0.87957,0.91767,0.58079,0.43574,0.43647,0.291,6.064e-05,6.064e-05,6.064e-05
140,1609.87,0.22215,0.30756,0.10281,0.93227,0.90753,0.93397,0.61711,0.39895,0.45482,0.25929,6.01722e-05,6.01722e-05,6.01722e-05
141,1621.17,0.22185,0.30689,0.10713,0.94744,0.90753,0.94094,0.60315,0.41136,0.45087,0.26927,5.97038e-05,5.97038e-05,5.97038e-05
142,1632.42,0.2119,0.3033,0.10006,0.94377,0.90234,0.93266,0.59001,0.42729,0.45514,0.28786,5.92349e-05,5.92349e-05,5.92349e-05
143,1643.92,0.21271,0.30105,0.10272,0.94081,0.92473,0.94578,0.64127,0.38219,0.44304,0.24699,5.87655e-05,5.87655e-05,5.87655e-05
144,1655.11,0.2089,0.29965,0.09524,0.93488,0.90968,0.9486,0.60177,0.41366,0.4594,0.26469,5.82957e-05,5.82957e-05,5.82957e-05
145,1666.39,0.21539,0.30484,0.101,0.93655,0.91613,0.94705,0.58026,0.437,0.48219,0.28405,5.78256e-05,5.78256e-05,5.78256e-05
146,1677.67,0.2034,0.29074,0.09484,0.94418,0.90934,0.9497,0.62123,0.39954,0.44334,0.25595,5.73551e-05,5.73551e-05,5.73551e-05
147,1688.81,0.20443,0.28644,0.10136,0.93707,0.91398,0.94996,0.62965,0.38968,0.42176,0.25218,5.68844e-05,5.68844e-05,5.68844e-05
148,1700.04,0.2103,0.29009,0.10139,0.93885,0.90753,0.94544,0.61494,0.41182,0.42912,0.27408,5.64135e-05,5.64135e-05,5.64135e-05
149,1711.23,0.20412,0.29085,0.09724,0.93599,0.91398,0.94483,0.62183,0.4063,0.42478,0.27016,5.59424e-05,5.59424e-05,5.59424e-05
150,1722.61,0.20325,0.29857,0.09805,0.94479,0.92004,0.95286,0.6522,0.37665,0.40931,0.24355,5.54712e-05,5.54712e-05,5.54712e-05
151,1733.77,0.20448,0.29188,0.09442,0.93504,0.92859,0.94681,0.63097,0.40015,0.41946,0.25951,5.5e-05,5.5e-05,5.5e-05
152,1744.94,0.20155,0.28929,0.09721,0.94249,0.90753,0.94627,0.64313,0.38381,0.4178,0.25274,5.45288e-05,5.45288e-05,5.45288e-05
153,1756.52,0.21792,0.29757,0.10165,0.93652,0.92014,0.95636,0.66822,0.36503,0.40493,0.23525,5.40576e-05,5.40576e-05,5.40576e-05
