epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
104,1130.82,0.07339,0.14789,0.02692,0.95373,0.94839,0.96667,0.76431,0.26712,0.39857,0.14942,0.0015025,0.0015025,0.0015025
105,1141.61,0.07127,0.14477,0.02665,0.9475,0.95484,0.96814,0.76745,0.26006,0.40027,0.14966,0.00142,0.00142,0.00142
106,1152.4,0.06926,0.1417,0.02576,0.95365,0.95699,0.97024,0.7679,0.26628,0.40218,0.14941,0.0013375,0.0013375,0.0013375
107,1163.19,0.07118,0.14411,0.0261,0.9502,0.95699,0.97412,0.76703,0.26542,0.4025,0.15084,0.001255,0.001255,0.001255
108,1174.13,0.06316,0.13269,0.0236,0.95294,0.95812,0.97676,0.7656,0.26185,0.40304,0.14817,0.0011725,0.0011725,0.0011725
109,1184.91,0.06419,0.13426,0.02438,0.95225,0.95699,0.97668,0.76528,0.26356,0.40517,0.14909,0.00109,0.00109,0.00109
110,1195.7,0.05983,0.12746,0.02253,0.96094,0.95222,0.97717,0.76442,0.26238,0.40479,0.14767,0.0010075,0.0010075,0.0010075
111,1207.61,0.05533,0.12037,0.02157,0.95665,0.94921,0.97624,0.76551,0.2658,0.399,0.15408,0.000925,0.000925,0.000925
112,1218.4,0.05568,0.12089,0.02163,0.95072,0.95419,0.97625,0.76809,0.26695,0.40499,0.15406,0.0008425,0.0008425,0.0008425
113,1229.16,0.05438,0.11869,0.02147,0.94114,0.96285,0.97885,0.76826,0.268,0.40964,0.15708,0.00076,0.00076,0.00076
114,1239.93,0.05022,0.1124,0.02034,0.94435,0.95484,0.9751,0.76922,0.27057,0.4129,0.16165,0.0006775,0.0006775,0.0006775
115,1250.94,0.049,0.10994,0.01959,0.94659,0.95269,0.97555,0.77042,0.26464,0.41133,0.1576,0.000595,0.000595,0.000595
116,1261.72,0.04686,0.10644,0.01912,0.95303,0.95484,0.97899,0.77148,0.2694,0.40207,0.16044,0.0005125,0.0005125,0.0005125
117,1272.68,0.04526,0.10352,0.01853,0.95285,0.95603,0.97863,0.77146,0.26683,0.40944,0.15603,0.00043,0.00043,0.00043
118,1283.61,0.04198,0.09782,0.0175,0.95284,0.95601,0.97858,0.77145,0.26658,0.40997,0.15546,0.0003475,0.0003475,0.0003475
119,1294.4,0.04106,0.09618,0.01731,0.9357,0.96989,0.97816,0.77184,0.26644,0.41101,0.15673,0.000265,0.000265,0.000265
120,1305.36,0.04102,0.09623,0.01736,0.93739,0.97204,0.97836,0.77198,0.26581,0.41455,0.15597,0.0001825,0.0001825,0.0001825
