epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
181,2216.8,0.0189,0.05257,0.00723,0.96065,0.95914,0.98542,0.79488,0.24715,0.45967,0.14405,0.000171135,0.000171135,0.000171135
182,2228.42,0.01816,0.05094,0.00691,0.95939,0.95914,0.98589,0.79523,0.24705,0.46114,0.14384,0.000159412,0.000159412,0.000159412
183,2240.27,0.01832,0.0512,0.00704,0.95917,0.95997,0.98481,0.7945,0.2469,0.46229,0.14375,0.000148273,0.000148273,0.000148273
184,2251.92,0.01836,0.05202,0.00742,0.9612,0.95897,0.98505,0.79467,0.24744,0.46421,0.14412,0.00013772,0.00013772,0.00013772
185,2263.79,0.0164,0.04708,0.00642,0.95828,0.95699,0.98511,0.79405,0.24753,0.46294,0.14419,0.000127757,0.000127757,0.000127757
186,2275.78,0.01658,0.0474,0.00649,0.95912,0.95875,0.98508,0.7972,0.24695,0.46504,0.14401,0.000118384,0.000118384,0.000118384
187,2287.71,0.01696,0.04839,0.00667,0.95534,0.95699,0.98544,0.79581,0.24717,0.46486,0.14404,0.000109606,0.000109606,0.000109606
188,2299.4,0.01613,0.04643,0.00633,0.95725,0.95914,0.98579,0.79499,0.24729,0.46629,0.14399,0.000101424,0.000101424,0.000101424
189,2311.11,0.01657,0.0473,0.00653,0.95464,0.95914,0.98524,0.79497,0.24779,0.46746,0.14464,9.38391e-05,9.38391e-05,9.38391e-05
190,2323,0.01524,0.04438,0.00602,0.95545,0.95914,0.98515,0.79548,0.24725,0.46898,0.14421,8.68544e-05,8.68544e-05,8.68544e-05
191,2335.9,0.01654,0.04722,0.00648,0.95699,0.95697,0.9849,0.79669,0.24909,0.46839,0.14544,8.04714e-05,8.04714e-05,8.04714e-05
192,2347.42,0.01555,0.04507,0.00626,0.95702,0.95762,0.98538,0.79502,0.24849,0.46879,0.14489,7.46914e-05,7.46914e-05,7.46914e-05
193,2358.82,0.0169,0.04796,0.00674,0.95703,0.95803,0.98499,0.7942,0.24668,0.4708,0.14396,6.95161e-05,6.95161e-05,6.95161e-05
194,2370.66,0.01729,0.04878,0.0069,0.95708,0.95909,0.98506,0.79494,0.24914,0.47023,0.14518,6.49466e-05,6.49466e-05,6.49466e-05
195,2382.26,0.0157,0.04535,0.00624,0.95597,0.95914,0.98522,0.79496,0.24703,0.4725,0.14406,6.09841e-05,6.09841e-05,6.09841e-05
196,2393.86,0.01586,0.04564,0.00634,0.9528,0.95699,0.9853,0.79631,0.24777,0.47409,0.14461,5.76296e-05,5.76296e-05,5.76296e-05
197,2409.24,0.01634,0.04669,0.00652,0.95474,0.95699,0.98525,0.79566,0.24706,0.47255,0.14247,5.48838e-05,5.48838e-05,5.48838e-05
198,2420.93,0.01695,0.04794,0.00681,0.95677,0.95699,0.98494,0.79531,0.24715,0.47258,0.14259,5.27476e-05,5.27476e-05,5.27476e-05
199,2432.53,0.01557,0.04499,0.00623,0.95281,0.95699,0.98501,0.79572,0.24564,0.47449,0.14156,5.12213e-05,5.12213e-05,5.12213e-05
200,2444.24,0.01606,0.04613,0.00642,0.95438,0.95699,0.98528,0.79507,0.24773,0.47451,0.14471,5.03053e-05,5.03053e-05,5.03053e-05
