epoch,time,train/giou_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/giou_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
171,2020.93,0.20503,0.28249,0.09097,0.9506,0.90108,0.96457,0.67336,0.35067,0.41664,0.2163,0.00201042,0.00201042,0.00201042
172,2032.66,0.20836,0.28657,0.09351,0.94166,0.90258,0.96333,0.65977,0.36358,0.42527,0.2277,0.0019851,0.0019851,0.0019851
173,2044.37,0.20617,0.28648,0.09119,0.94868,0.91828,0.97291,0.67971,0.34608,0.40957,0.21459,0.00195983,0.00195983,0.00195983
174,2055.94,0.21533,0.29099,0.09594,0.954,0.92473,0.98249,0.68092,0.34586,0.41034,0.21458,0.00193463,0.00193463,0.00193463
175,2067.43,0.20691,0.28886,0.09413,0.95462,0.90968,0.97342,0.66098,0.36234,0.42184,0.22712,0.00190949,0.00190949,0.00190949
176,2079.29,0.21727,0.29155,0.09293,0.9493,0.91398,0.97257,0.66803,0.35817,0.41299,0.22562,0.00188442,0.00188442,0.00188442
177,2090.79,0.2083,0.28449,0.09165,0.96113,0.90968,0.97095,0.6575,0.37138,0.42516,0.23649,0.00185942,0.00185942,0.00185942
178,2102.31,0.19983,0.28272,0.08632,0.95948,0.91666,0.97476,0.66382,0.36764,0.42552,0.23309,0.0018345,0.0018345,0.0018345
179,2113.92,0.20216,0.27653,0.0919,0.95628,0.94084,0.98347,0.67961,0.35186,0.4187,0.21625,0.00180965,0.00180965,0.00180965
180,2126.19,0.20514,0.28404,0.09169,0.94219,0.94637,0.98283,0.68503,0.34504,0.40729,0.21063,0.00178487,0.00178487,0.00178487
181,2138.16,0.19483,0.27543,0.08371,0.93131,0.93298,0.97557,0.68012,0.34925,0.40587,0.21651,0.00176018,0.00176018,0.00176018
182,2149.63,0.20719,0.28818,0.09192,0.94597,0.90968,0.96526,0.64977,0.38062,0.43134,0.24585,0.00173558,0.00173558,0.00173558
183,2161.12,0.19619,0.27571,0.08919,0.9489,0.91183,0.9673,0.66519,0.3648,0.41309,0.23311,0.00171106,0.00171106,0.00171106
184,2172.85,0.19596,0.27737,0.09005,0.95087,0.91569,0.97291,0.68324,0.35007,0.40404,0.22291,0.00168662,0.00168662,0.00168662
185,2184.74,0.19353,0.2736,0.08892,0.95864,0.92473,0.9756,0.6637,0.36472,0.41874,0.23437,0.00166228,0.00166228,0.00166228
186,2196.5,0.2012,0.27982,0.08766,0.95566,0.91183,0.96715,0.64681,0.37168,0.43147,0.24071,0.00163804,0.00163804,0.00163804
187,2208.23,0.19483,0.27531,0.0819,0.93854,0.91948,0.96351,0.65377,0.3685,0.43234,0.23989,0.00161389,0.00161389,0.00161389
188,2219.92,0.1864,0.27037,0.08064,0.94652,0.92043,0.97074,0.67022,0.35706,0.41888,0.22825,0.00158984,0.00158984,0.00158984
189,2231.76,0.1952,0.27233,0.08384,0.95922,0.91053,0.96829,0.67649,0.35109,0.41031,0.22239,0.0015659,0.0015659,0.0015659
190,2243.61,0.19156,0.27506,0.08986,0.96505,0.92043,0.97311,0.6808,0.34586,0.41607,0.22063,0.00154206,0.00154206,0.00154206
191,2255.52,0.19625,0.27723,0.08653,0.94358,0.92473,0.97039,0.66918,0.35933,0.41989,0.22644,0.00151833,0.00151833,0.00151833
192,2267.34,0.18735,0.27054,0.08339,0.94851,0.91398,0.96158,0.66336,0.36637,0.42343,0.23136,0.00149471,0.00149471,0.00149471
193,2278.99,0.18246,0.26514,0.08024,0.94605,0.92903,0.97064,0.68739,0.3378,0.41489,0.21664,0.0014712,0.0014712,0.0014712
194,2290.82,0.19472,0.27064,0.08853,0.95736,0.91748,0.96807,0.67522,0.3502,0.42048,0.22122,0.0014478,0.0014478,0.0014478
195,2302.39,0.18964,0.27106,0.08985,0.94458,0.91638,0.96459,0.67655,0.35278,0.41987,0.22095,0.00142453,0.00142453,0.00142453
196,2314.09,0.19304,0.27086,0.08556,0.94784,0.92043,0.96533,0.66261,0.36726,0.42932,0.23307,0.00140137,0.00140137,0.00140137
197,2325.84,0.18651,0.26661,0.08023,0.93659,0.92113,0.95821,0.66169,0.36524,0.43753,0.22993,0.00137834,0.00137834,0.00137834
198,2337.93,0.18276,0.26419,0.08303,0.94267,0.92043,0.95954,0.66963,0.35741,0.42697,0.22594,0.00135544,0.00135544,0.00135544
199,2349.73,0.17948,0.25764,0.07818,0.94701,0.92241,0.96871,0.68057,0.3526,0.41425,0.22348,0.00133266,0.00133266,0.00133266
200,2361.43,0.18514,0.26753,0.08206,0.94314,0.92748,0.97103,0.68259,0.353,0.41321,0.22226,0.00131001,0.00131001,0.00131001
201,2373.15,0.17897,0.26467,0.08079,0.9472,0.92597,0.97009,0.67512,0.35888,0.41936,0.22654,0.0012875,0.0012875,0.0012875
202,2385.16,0.17959,0.25932,0.08398,0.94688,0.92258,0.96674,0.66176,0.36496,0.42842,0.23367,0.00126512,0.00126512,0.00126512
203,2396.95,0.18588,0.26495,0.0866,0.95278,0.91828,0.96363,0.67402,0.35455,0.41618,0.2268,0.00124288,0.00124288,0.00124288
204,2408.74,0.18413,0.26573,0.08519,0.94484,0.92043,0.96877,0.67115,0.35681,0.42925,0.22761,0.00122078,0.00122078,0.00122078
205,2420.68,0.17633,0.25475,0.07935,0.94484,0.92258,0.96404,0.66708,0.36238,0.43214,0.23058,0.00119883,0.00119883,0.00119883
206,2432.75,0.17599,0.25714,0.07867,0.94365,0.90968,0.95861,0.66105,0.37291,0.42519,0.23856,0.00117702,0.00117702,0.00117702
207,2444.54,0.17943,0.26136,0.07966,0.94705,0.9232,0.96867,0.65336,0.3732,0.43778,0.23724,0.00115536,0.00115536,0.00115536
208,2456.3,0.17999,0.26193,0.08017,0.94594,0.92043,0.96813,0.66264,0.36136,0.42901,0.22796,0.00113384,0.00113384,0.00113384
209,2467.97,0.17683,0.25892,0.07675,0.94668,0.92043,0.96837,0.68542,0.3412,0.41611,0.21479,0.00111248,0.00111248,0.00111248
210,2480.03,0.17836,0.26247,0.08004,0.95119,0.92258,0.96755,0.67853,0.35274,0.4167,0.22504,0.00109128,0.00109128,0.00109128
211,2491.69,0.17734,0.26125,0.07362,0.94884,0.91828,0.96689,0.67741,0.3525,0.41445,0.22499,0.00107023,0.00107023,0.00107023
212,2503.33,0.17878,0.26009,0.08274,0.94935,0.927,0.97596,0.67366,0.3566,0.41748,0.22643,0.00104934,0.00104934,0.00104934
213,2514.8,0.17108,0.25412,0.07471,0.95103,0.92688,0.97698,0.67935,0.34972,0.4227,0.22328,0.00102862,0.00102862,0.00102862
214,2526.63,0.1758,0.2621,0.07853,0.94676,0.91781,0.96953,0.6844,0.34474,0.42003,0.21896,0.00100806,0.00100806,0.00100806
215,2538.42,0.17218,0.25158,0.07717,0.95353,0.92673,0.9695,0.67945,0.34651,0.42236,0.2212,0.000987659,0.000987659,0.000987659
216,2550.23,0.17243,0.25643,0.07845,0.95597,0.92473,0.97182,0.68166,0.34288,0.41326,0.2189,0.000967432,0.000967432,0.000967432
217,2562.06,0.17131,0.25253,0.07973,0.95449,0.91613,0.97123,0.68166,0.34435,0.41223,0.21785,0.000947376,0.000947376,0.000947376
218,2573.72,0.17795,0.25995,0.08095,0.95346,0.91828,0.96918,0.67545,0.34555,0.41833,0.21679,0.000927492,0.000927492,0.000927492
219,2585.42,0.17204,0.25289,0.075,0.95942,0.91183,0.96217,0.66493,0.36215,0.43171,0.23244,0.000907784,0.000907784,0.000907784
220,2597.2,0.16892,0.25032,0.07578,0.94648,0.91281,0.96576,0.67741,0.3524,0.4239,0.2238,0.000888253,0.000888253,0.000888253
221,2608.8,0.17177,0.25324,0.07339,0.94892,0.91894,0.97084,0.66902,0.35839,0.43002,0.22731,0.000868902,0.000868902,0.000868902
222,2620.35,0.16844,0.24909,0.07679,0.95054,0.92043,0.96653,0.67296,0.35406,0.4243,0.22256,0.000849732,0.000849732,0.000849732
223,2632.25,0.16619,0.24851,0.07854,0.9527,0.90958,0.96368,0.66853,0.35372,0.43104,0.22519,0.000830746,0.000830746,0.000830746
224,2643.98,0.16841,0.24812,0.07353,0.95076,0.91828,0.96617,0.66852,0.35392,0.42838,0.22682,0.000811946,0.000811946,0.000811946
225,2655.81,0.16922,0.25333,0.07376,0.95481,0.92688,0.97183,0.6765,0.34651,0.42422,0.21863,0.000793333,0.000793333,0.000793333
226,2667.5,0.16534,0.25146,0.07152,0.95345,0.92493,0.97085,0.6781,0.34736,0.42695,0.21924,0.000774911,0.000774911,0.000774911
227,2679.38,0.1616,0.24443,0.07159,0.95096,0.91745,0.96707,0.67101,0.35351,0.43268,0.22531,0.00075668,0.00075668,0.00075668
228,2690.86,0.16853,0.25339,0.07303,0.94757,0.91613,0.96409,0.68134,0.34279,0.42902,0.2179,0.000738643,0.000738643,0.000738643
229,2702.65,0.16703,0.24921,0.07359,0.94922,0.92451,0.96873,0.68477,0.341,0.42822,0.21417,0.000720803,0.000720803,0.000720803
230,2714.21,0.16223,0.24599,0.07309,0.95189,0.91828,0.96708,0.67383,0.35027,0.43301,0.22049,0.00070316,0.00070316,0.00070316
231,2725.99,0.16999,0.24701,0.0768,0.94619,0.91183,0.96295,0.67215,0.35197,0.43158,0.22007,0.000685717,0.000685717,0.000685717
232,2737.76,0.16083,0.24622,0.07084,0.94694,0.9211,0.96349,0.66617,0.35504,0.43724,0.22281,0.000668475,0.000668475,0.000668475
233,2749.29,0.16225,0.24461,0.06828,0.94418,0.92043,0.9651,0.66051,0.36711,0.44269,0.23033,0.000651437,0.000651437,0.000651437
234,2761.02,0.17239,0.25269,0.08096,0.94308,0.92644,0.96727,0.66017,0.36754,0.4415,0.23087,0.000634605,0.000634605,0.000634605
235,2772.43,0.16689,0.25072,0.0763,0.94002,0.91613,0.96754,0.66578,0.35851,0.4406,0.22365,0.00061798,0.00061798,0.00061798
236,2784.39,0.16676,0.25182,0.07346,0.93299,0.92903,0.96814,0.66847,0.35933,0.43726,0.22461,0.000601564,0.000601564,0.000601564
237,2796.04,0.16224,0.24657,0.07157,0.94459,0.91649,0.96534,0.66729,0.3624,0.44314,0.22709,0.000585359,0.000585359,0.000585359
238,2807.61,0.16231,0.24055,0.07126,0.94482,0.92903,0.96657,0.67437,0.35302,0.44142,0.22051,0.000569366,0.000569366,0.000569366
